GLYCOGENSYNTH-PWY	PWY-5941	563
PWY-8178	PWY0-1319	558
PWY-5941	PWY-6936	440
PWY-6163	PWY0-1586	574
PANTO-PWY	PWY-6121	579
ARGSYN-PWY	NONMEVIPP-PWY	540
PWY-7242	PWY0-1296	431
PWY-6121	PWY-7220	565
PWY-7357	TRNA-CHARGING-PWY	550
PWY-7234	PWY-7791	397
PWY-6124	PWY-7560	495
PWY-6126	PWY-7977	564
CALVIN-PWY	NONMEVIPP-PWY	522
PWY-5103	PWY-6700	578
P41-PWY	PWY-7791	506
PWY-1042	PWY-6270	375
ANAGLYCOLYSIS-PWY	PWY-3841	540
PWY-1042	PYRIDNUCSYN-PWY	562
NONOXIPENT-PWY	PWY0-1586	539
PANTOSYN-PWY	PWY-6386	577
ARGSYNBSUB-PWY	BRANCHED-CHAIN-AA-SYN-PWY	533
PWY-1269	PWY-7221	536
PWY-5686	TRNA-CHARGING-PWY	578
COA-PWY-1	PWY-6147	559
PWY-5941	PWY-6731	404
PWY-5097	PWY-6897	538
PANTO-PWY	VALSYN-PWY	584
PWY-2942	PWY-5941	531
PWY-6609	PWY-6902	536
PWY-3841	PWY-6317	482
COMPLETE-ARO-PWY	PWY-5097	526
PWY-5103	PWY-6386	568
PWY-6121	PWY0-1297	219
PWY-6317	PWY-6823	519
GLYCOGENSYNTH-PWY	PWY-I9	309
PWY-5941	PWY-6124	547
PWY-6126	TRNA-CHARGING-PWY	558
ASPASN-PWY	PWY-7357	465
PWY-6123	PWY-6317	480
COA-PWY-1	PYRIDOXSYN-PWY	522
PWY-7197	PWY-7238	165
PWY-7222	PWY-7851	566
HISTSYN-PWY	NONOXIPENT-PWY	518
PWY-6277	PWY-7242	480
PEPTIDOGLYCANSYN-PWY	PWY-6385	584
PWY-5973	PWY-6124	568
PWY-5188	PWY-6385	472
PWY-5659	PWY-7222	490
PWY-6163	PWY-7664	434
PWY-6609	PWY-7199	572
PWY-7791	PWY0-1241	330
GLUCUROCAT-PWY	PWY-5097	384
NONMEVIPP-PWY	PWY66-429	572
ARGSYN-PWY	THISYNARA-PWY	459
PWY-6151	PWY-I9	316
PWY-6527	PWY-7953	442
PWY-5989	PWY-7228	345
DTDPRHAMSYN-PWY	PWY0-1586	574
PWY-6277	PWY-6936	483
ANAGLYCOLYSIS-PWY	PWY-7851	545
COMPLETE-ARO-PWY	PWY-6731	287
PWY-1269	VALSYN-PWY	542
PWY-5030	PWY-6147	501
PWY-6703	PWY-I9	163
PWY-5989	PWY-6700	356
PWY-2942	PWY-I9	188
PWY-5676	PWY-5941	173
PWY-6282	PWY-7953	411
DTDPRHAMSYN-PWY	PWY-5121	499
COBALSYN-PWY	PWY-7238	528
PWY-5941	PWY-6163	559
PWY-6700	PWY-6731	374
COA-PWY	THRESYN-PWY	573
BIOTIN-BIOSYNTHESIS-PWY	COA-PWY-1	293
PWY-1042	PWY-5989	325
DTDPRHAMSYN-PWY	PWY-5384	533
COMPLETE-ARO-PWY	PWY-6124	469
P41-PWY	PWY-5384	366
ILEUSYN-PWY	PWY-7220	551
HISDEG-PWY	PWY-5667	564
PWY-5686	PWY-6277	583
GLUTORN-PWY	UDPNAGSYN-PWY	420
PWY-7851	PWY0-1296	540
PWY-5384	PWY-7242	394
UNINTEGRATED	PWY-7977	588
PWY-5941	PWY-6122	561
NONMEVIPP-PWY	PWY-5130	312
PWY-6147	PWY-7234	337
CALVIN-PWY	DTDPRHAMSYN-PWY	544
PWY-6277	PWY-7222	572
1CMET2-PWY	PWY-7238	497
COMPLETE-ARO-PWY	GLUTORN-PWY	517
ARGSYN-PWY	PWY-6609	559
HISTSYN-PWY	PWY0-1296	494
ANAGLYCOLYSIS-PWY	PWY-7977	534
PWY-3841	PWY66-429	580
PWY-5659	PWY-6163	537
PWY-7197	THRESYN-PWY	282
PWY-6126	PWY-6277	568
PWY-6147	PWY-6151	556
PWY-5686	PWY-7663	562
PWY-6703	PWY-7791	581
CALVIN-PWY	PWY-6609	547
PWY-2942	PWY-7791	581
GLUCUROCAT-PWY	PWY-6124	407
PWY-5097	PWY-6527	461
PWY-7222	TRNA-CHARGING-PWY	558
PWY-5097	PWY-6387	577
PWY-6527	PWY-7560	193
DTDPRHAMSYN-PWY	PWY-6125	554
PWY-5659	PWY-6122	545
ILEUSYN-PWY	PWY0-1297	219
PWY-8178	PWY0-1586	538
ARO-PWY	PWY-7977	575
UNINTEGRATED	GLYCOGENSYNTH-PWY	579
PWY-5695	PWY-7220	568
ARGININE-SYN4-PWY	PWY-7238	498
DTDPRHAMSYN-PWY	PWY-7664	427
PWY-6126	PWY-7663	554
UNINTEGRATED	TRNA-CHARGING-PWY	581
PWY-6277	PWY-6630	208
FASYN-ELONG-PWY	PWY-7220	376
ARGSYN-PWY	PWY-5659	469
GLUCUROCAT-PWY	GLUTORN-PWY	370
PWY-7111	PWY-8178	554
NONMEVIPP-PWY	THISYNARA-PWY	520
ANAGLYCOLYSIS-PWY	GLYCOGENSYNTH-PWY	544
PWY-6147	PWY0-862	367
PWY-6121	PWY-6902	529
PWY-6902	PWY-7221	538
GLYCOGENSYNTH-PWY	PWY-5188	451
UNINTEGRATED	PWY-1042	585
ARGSYNBSUB-PWY	PWY0-1297	203
PWY-5384	PWY-6731	217
CALVIN-PWY	ILEUSYN-PWY	546
PWY-3841	PWY-5130	364
COA-PWY-1	PWY-5667	579
PWY-6507	PWY-7357	405
PWY-6125	PWY-6609	560
ANAGLYCOLYSIS-PWY	PWY-1042	559
PWY-7220	PWY-7228	575
ARO-PWY	GLYCOGENSYNTH-PWY	571
PWY-8178	SER-GLYSYN-PWY	559
GLUCUROCAT-PWY	PWY-6163	398
ARO-PWY	TRNA-CHARGING-PWY	576
PWY-5384	PWY-6124	513
PWY-6731	PWY-6823	249
PWY-6147	PWY-7791	570
PWY-6609	PWY-6700	587
1CMET2-PWY	THRESYN-PWY	543
PWY-6121	PWY-7199	568
PWY-6126	PWY66-429	570
ARO-PWY	PWY-1042	573
PWY0-1296	PWY0-1297	228
PWY-6277	PWY-7560	521
PANTO-PWY	PWY0-1319	577
NONMEVIPP-PWY	PWY-6609	579
PEPTIDOGLYCANSYN-PWY	PWY-6123	575
PWY-6270	PWY-7790	514
PWY-3841	THISYNARA-PWY	526
PWY-5188	PWY-6123	409
PWY-6608	PWY-7221	527
PANTO-PWY	PWY-6282	416
PWY-7664	PWY-7791	410
ARGININE-SYN4-PWY	PWY-6902	519
PWY-6386	PWY-7977	579
PANTO-PWY	PWY-7234	406
GLUTORN-PWY	PWY-5695	530
PWY-6902	VALSYN-PWY	540
PWY-6124	THRESYN-PWY	573
1CMET2-PWY	PWY-7199	551
PWY-6902	RIBOSYN2-PWY	478
PWY-5121	PWY66-429	509
PWY0-1586	PWY66-429	569
PANTO-PWY	PWY-6151	578
PWY-6936	PWY-7790	462
PWY-6123	THISYNARA-PWY	493
PWY-5030	PWY-5667	510
PWY-6630	PWY-7791	203
UNINTEGRATED	PWY-6277	591
PANTOSYN-PWY	PWY-7977	571
ILEUSYN-PWY	P41-PWY	505
PWY-5384	PWY-6163	533
PWY-5686	PWY-7197	341
GLYCOGENSYNTH-PWY	PWY-5097	562
NONMEVIPP-PWY	PWY-5659	516
PWY-7222	PWY-7663	563
COA-PWY	PWY-7228	574
ANAGLYCOLYSIS-PWY	PWY-6277	561
PWY-7238	PWY0-1297	218
ASPASN-PWY	PWY-2942	575
COA-PWY-1	PANTOSYN-PWY	577
ARGININE-SYN4-PWY	PWY-7199	559
PWY-5103	PWY-7977	573
PWY-6270	PWY0-1241	203
PWY-6386	TRNA-CHARGING-PWY	577
PWY-5941	PWY-7238	562
PANTO-PWY	PWY0-862	419
UNINTEGRATED	PWY-7663	583
PWY-6147	PWY0-1586	550
ASPASN-PWY	PWY-724	489
COMPLETE-ARO-PWY	PWY0-1297	198
PWY-3841	PWY-6609	587
PWY-5667	PWY-7220	566
HISTSYN-PWY	PWY66-429	574
ARO-PWY	PWY-6277	581
PWY-7111	PWY-I9	313
ASPASN-PWY	PANTO-PWY	572
PWY-5973	PWY-7238	512
PWY-6608	VALSYN-PWY	531
UNINTEGRATED	ARGSYNBSUB-PWY	570
PWY-6125	PWY-7953	560
PANTOSYN-PWY	TRNA-CHARGING-PWY	570
PWY-6897	PWY-7357	551
PWY-7237	PWY-7851	555
PWY-6123	PWY-6609	586
PWY-6121	PWY-6519	354
ANAGLYCOLYSIS-PWY	ARGSYNBSUB-PWY	525
PWY-6270	PWY-6386	512
ASPASN-PWY	RHAMCAT-PWY	541
PWY-6387	PWY-724	548
PWY-6122	PWY-7790	582
PANTOSYN-PWY	PWY-1042	570
ARO-PWY	PWY-7663	557
COA-PWY	P461-PWY	183
PWY-5103	TRNA-CHARGING-PWY	569
PWY-6317	PWY-6385	446
PWY-3841	PWY-5659	521
PWY-7790	RHAMCAT-PWY	564
COA-PWY	PWY-6703	581
UNINTEGRATED	FASYN-ELONG-PWY	450
PWY-5667	PWY0-1297	210
GLYCOGENSYNTH-PWY	PWY-6124	565
NONMEVIPP-PWY	PWY-7953	575
PWY-6151	PWY-6731	352
FASYN-ELONG-PWY	PWY-6902	328
COMPLETE-ARO-PWY	PWY-7238	533
PWY-1042	PWY-5695	579
PWY-6121	PWY0-1241	356
PWY-6387	RHAMCAT-PWY	562
PWY-7199	PWY-7221	570
PWY-7791	PWY-7977	582
COBALSYN-PWY	PWY-6700	527
PWY-6121	PWY-6700	584
PWY-6125	PYRIDNUCSYN-PWY	546
NONMEVIPP-PWY	PWY-6630	202
PWY-6700	PWY-7238	579
PWY-5941	THRESYN-PWY	451
ARO-PWY	FASYN-ELONG-PWY	427
PWY-7851	THISYNARA-PWY	527
ASPASN-PWY	PEPTIDOGLYCANSYN-PWY	573
PWY-5973	PWY-6902	510
1CMET2-PWY	PWY-7228	544
PEPTIDOGLYCANSYN-PWY	PWY-5676	159
ARO-PWY	PWY66-429	573
PYRIDNUCSYN-PWY	RHAMCAT-PWY	553
PEPTIDOGLYCANSYN-PWY	PWY-7221	582
UDPNAGSYN-PWY	VALSYN-PWY	501
PWY-5188	PWY-7221	513
UNINTEGRATED	HISTSYN-PWY	580
PEPTIDOGLYCANSYN-PWY	PWY-2942	580
GLUCUROCAT-PWY	PWY-7238	371
PWY-6122	PWY-7237	572
PWY-6121	PWY-6386	578
ARGSYN-PWY	GALACTUROCAT-PWY	424
ARGSYN-PWY	RIBOSYN2-PWY	499
CALVIN-PWY	VALSYN-PWY	557
NONMEVIPP-PWY	PWY-6270	517
PWY-5686	PWY-6936	464
PEPTIDOGLYCANSYN-PWY	PWY-724	547
PANTOSYN-PWY	PWY-6277	578
PWY-7791	TRNA-CHARGING-PWY	579
PWY-5659	THRESYN-PWY	510
NONMEVIPP-PWY	PYRIDNUCSYN-PWY	566
PANTO-PWY	PWY0-1586	569
PWY-6386	PWY-7663	560
CALVIN-PWY	RIBOSYN2-PWY	477
PWY-3841	PWY-7953	579
PWY-5121	PWY-6609	502
ARGININE-SYN4-PWY	PWY-7228	555
UNINTEGRATED	PWY-7197	451
PEPTIDOGLYCANSYN-PWY	PWY-6121	577
PWY-7791	PWY0-1296	559
PWY-6519	PWY-6902	322
PWY-5188	PWY-6121	524
PANTO-PWY	PWY-5121	503
PWY-5973	PWY-7199	553
PWY-5103	PWY-6277	578
PWY-7199	VALSYN-PWY	572
PWY-6519	THRESYN-PWY	316
1CMET2-PWY	BIOTIN-BIOSYNTHESIS-PWY	292
ARO-PWY	HISTSYN-PWY	573
PWY-7237	PWY-8178	563
BRANCHED-CHAIN-AA-SYN-PWY	PWY-7357	555
PANTOSYN-PWY	PWY-7663	558
PWY-7199	RIBOSYN2-PWY	549
PWY66-429	VALSYN-PWY	584
GLUTORN-PWY	PWY-7111	550
PEPTIDOGLYCANSYN-PWY	PWY-6126	570
PWY66-429	RIBOSYN2-PWY	569
1CMET2-PWY	PWY-6703	559
