UNINTEGRATED	1CMET2-PWY	8	0.10810810810810811	0.00017052277943141458
UNINTEGRATED	ANAGLYCOLYSIS-PWY	10	0.13513513513513514	0.00033937646498616303
UNINTEGRATED	ARGININE-SYN4-PWY	8	0.10810810810810811	0.00017519530255605265
UNINTEGRATED	ARGSYN-PWY	14	0.1891891891891892	0.000526054257067532
UNINTEGRATED	ARGSYNBSUB-PWY	19	0.25675675675675674	0.0006730216691884783
UNINTEGRATED	ARO-PWY	25	0.33783783783783783	0.0007889776901410794
UNINTEGRATED	ASPASN-PWY	5	0.06756756756756757	0.00012784629601525488
UNINTEGRATED	BRANCHED-CHAIN-AA-SYN-PWY	19	0.25675675675675674	0.00046258959666956034
UNINTEGRATED	CALVIN-PWY	10	0.13513513513513514	0.0002333335474078435
UNINTEGRATED	COA-PWY-1	20	0.2702702702702703	0.0005246528718200194
UNINTEGRATED	COA-PWY	28	0.3783783783783784	0.0007380249612476408
UNINTEGRATED	COBALSYN-PWY	6	0.08108108108108109	0.00013140623512009064
UNINTEGRATED	COMPLETE-ARO-PWY	9	0.12162162162162163	0.0002915700579275704
UNINTEGRATED	DTDPRHAMSYN-PWY	45	0.6081081081081081	0.001391791219179539
UNINTEGRATED	GALACTUROCAT-PWY	1	0.013513513513513514	6.26365042718513e-05
UNINTEGRATED	GLCMANNANAUT-PWY	2	0.02702702702702703	9.561712085881524e-05
UNINTEGRATED	GLUCONEO-PWY	1	0.013513513513513514	1.5959423265377026e-05
UNINTEGRATED	GLUCUROCAT-PWY	2	0.02702702702702703	6.889752450789377e-05
UNINTEGRATED	GLUTORN-PWY	16	0.21621621621621623	0.0005237650810951955
UNINTEGRATED	GLYCOGENSYNTH-PWY	38	0.5135135135135135	0.0014168525581574887
UNINTEGRATED	GLYCOLYSIS	1	0.013513513513513514	2.0685318497304372e-05
UNINTEGRATED	HISDEG-PWY	12	0.16216216216216217	0.0002934438784327753
UNINTEGRATED	HISTSYN-PWY	19	0.25675675675675674	0.0007031131624218867
UNINTEGRATED	HSERMETANA-PWY	12	0.16216216216216217	0.00024647465574934024
UNINTEGRATED	ILEUSYN-PWY	19	0.25675675675675674	0.000472638229448763
UNINTEGRATED	METH-ACETATE-PWY	4	0.05405405405405406	4.426850134531257e-05
UNINTEGRATED	NAGLIPASYN-PWY	1	0.013513513513513514	4.744000555745309e-05
UNINTEGRATED	NONMEVIPP-PWY	24	0.32432432432432434	0.0008249413162650931
UNINTEGRATED	NONOXIPENT-PWY	16	0.21621621621621623	0.0003991170192122473
UNINTEGRATED	P41-PWY	11	0.14864864864864866	0.0002551361581348832
UNINTEGRATED	PANTO-PWY	18	0.24324324324324326	0.00041972343557183933
UNINTEGRATED	PANTOSYN-PWY	14	0.1891891891891892	0.0003231024409695582
UNINTEGRATED	PENTOSE-P-PWY	2	0.02702702702702703	3.197653977837778e-05
UNINTEGRATED	PEPTIDOGLYCANSYN-PWY	31	0.4189189189189189	0.001332027624501908
UNINTEGRATED	PHOSLIPSYN-PWY	1	0.013513513513513514	2.3333653885848626e-05
UNINTEGRATED	PWY-1042	19	0.25675675675675674	0.0006575498442259464
UNINTEGRATED	PWY-1269	7	0.0945945945945946	0.00010982171278051123
UNINTEGRATED	PWY-2941	2	0.02702702702702703	5.8150363137499106e-05
UNINTEGRATED	PWY-2942	17	0.22972972972972974	0.000557232464626356
UNINTEGRATED	PWY-3001	1	0.013513513513513514	2.0037435360831246e-05
UNINTEGRATED	PWY-3841	18	0.24324324324324326	0.0005264607453006054
UNINTEGRATED	PWY-5030	7	0.0945945945945946	0.00019013334910111812
UNINTEGRATED	PWY-5097	25	0.33783783783783783	0.0007779631752038441
UNINTEGRATED	PWY-5100	11	0.14864864864864866	0.00026898937790109656
UNINTEGRATED	PWY-5103	19	0.25675675675675674	0.00043914297039049366
UNINTEGRATED	PWY-5121	2	0.02702702702702703	4.87525493058083e-05
UNINTEGRATED	PWY-5130	1	0.013513513513513514	6.543240309575538e-05
UNINTEGRATED	PWY-5188	4	0.05405405405405406	0.0001820957591706085
UNINTEGRATED	PWY-5384	5	0.06756756756756757	8.739229886545186e-05
UNINTEGRATED	PWY-5484	1	0.013513513513513514	2.078159219220943e-05
UNINTEGRATED	PWY-5659	7	0.0945945945945946	0.0001385738772701206
UNINTEGRATED	PWY-5667	23	0.3108108108108108	0.0006092179387450214
UNINTEGRATED	PWY-5686	33	0.44594594594594594	0.001192280355687192
UNINTEGRATED	PWY-5695	21	0.28378378378378377	0.0005000019392966681
UNINTEGRATED	PWY-5941	19	0.25675675675675674	0.0005663729428548869
UNINTEGRATED	PWY-5973	10	0.13513513513513514	0.0002058977969847664
UNINTEGRATED	PWY-6121	34	0.4594594594594595	0.0011850038534113594
UNINTEGRATED	PWY-6122	42	0.5675675675675675	0.0012499141571400418
UNINTEGRATED	PWY-6123	19	0.25675675675675674	0.0004891816204807276
UNINTEGRATED	PWY-6124	24	0.32432432432432434	0.0005978557070703827
UNINTEGRATED	PWY-6125	8	0.10810810810810811	0.00015998160906049996
UNINTEGRATED	PWY-6126	9	0.12162162162162163	0.00020052573942763718
UNINTEGRATED	PWY-6147	8	0.10810810810810811	0.00018974414964190167
UNINTEGRATED	PWY-6151	29	0.3918918918918919	0.0008496289524627665
UNINTEGRATED	PWY-6163	31	0.4189189189189189	0.0011123777796867573
UNINTEGRATED	PWY-621	6	0.08108108108108109	0.0001330485742959686
UNINTEGRATED	PWY-6270	3	0.04054054054054054	7.828416136679284e-05
UNINTEGRATED	PWY-6277	42	0.5675675675675675	0.0012499141571400418
UNINTEGRATED	PWY-6317	13	0.17567567567567569	0.0003895501199443485
UNINTEGRATED	PWY-6385	26	0.35135135135135137	0.0009950064165896721
UNINTEGRATED	PWY-6386	27	0.36486486486486486	0.0010527711089529657
UNINTEGRATED	PWY-6387	34	0.4594594594594595	0.0013795772502890324
UNINTEGRATED	PWY-6507	1	0.013513513513513514	5.452005657069492e-05
UNINTEGRATED	PWY-6527	11	0.14864864864864866	0.0003239554713422299
UNINTEGRATED	PWY-6606	1	0.013513513513513514	1.5407328371797036e-05
UNINTEGRATED	PWY-6608	5	0.06756756756756757	7.004473670868538e-05
UNINTEGRATED	PWY-6609	40	0.5405405405405406	0.0014369212030335143
UNINTEGRATED	PWY-6630	1	0.013513513513513514	6.760888792900488e-05
UNINTEGRATED	PWY-6700	41	0.5540540540540541	0.0016157051178451454
UNINTEGRATED	PWY-6703	16	0.21621621621621623	0.0004081920428374852
UNINTEGRATED	PWY-6731	6	0.08108108108108109	0.00017777277960118187
UNINTEGRATED	PWY-6823	11	0.14864864864864866	0.0002907057161645188
UNINTEGRATED	PWY-6897	5	0.06756756756756757	7.895519802603168e-05
UNINTEGRATED	PWY-6901	1	0.013513513513513514	1.2774556776617985e-05
